,comment_text,hf
25,@user @user @user donne toujours le sale boulot à l arabe de service et ces énergumènes se sentent intégrés,1
26,@user les renois c'est les premiers à tailler les rebeus mais quand nous les tacle pour rigoler ils sorten… @url,1
27,@user tu te crois intelligent avec ta réflexion facebook d'attardé ?,1
28,rt @user c'est con un gauchiste quand meme !!! @url,1
29,shoutout les daronnes rebeus avec leurs fils adorés @url,1
30,@user @user l'empire mongol,0
31,@user @user @user et vous vous êtes contres la pma pour tout le monde et contre l’avortement. el… @url,0
32,@user pour ou contre l'avortement ?,0
33,bordel y'a un sale arabe d'algerien qui insulte mère de pute parce que je l'ai supprimé de snap après qu'il m'ai… @url,1
34,@user @user leur violence contre l'ivg les homosexuels le mariage pour tous est largement cobdamnabl… @url,1
35,@user @user @user d'autant plus bizarre que flavius josèphe est resté juif jusqu'au bout des ongles.,0
36,quand je sors de chez le coiffeur j’suis vraiment le plus beau de tous les rebeus,0
37,@user @user @user @user @user @user @user la vraie violence c’est de force… @url,1
38,mais putain respecte ton chat lui au moins il fait pas le mongol pour attirer l'attention @url,1
39,peut s'attendre à des lendemains difficiles pour le royaume-uni si jeremy #corbyn islamo-gauchiste de la pir… @url,1
40,@user t’es surtout un attardé,1
41,@user @user oui je ne comprends pas pourquoi ceux qui veulent accueillir les migrants n'en prennent pas… @url,0
42,@user @user j'essaie de bien comprendre maintenant je sais que quand dit qu'on est antisioniste il… @url,0
43,@user quand tu lui dit que la commission est un monstre anti démocratique non élu il te traite de débile! il vi… @url,1
44,ces dames arabes toujours à se plaindre @url,1
45,@user @user l'état civil chez les renois c'est en option aussi.,1
46,@user @user @user halim95 au lieu d' hurler comme un attardé mental ouvrez les yeux sur les parole… @url,1
47,@user dirait un gauchiste qui chouine source ?,1
48,@user j'ai jms dit le contraire sale arabe juste c'est comme si pr ton annif je te paie une ps4 avec red dead,1
49,jvois vla les renois comment il parle des blanc sa vnr et tu lui sors c'est raciste il te dis très sereinement … @url,1
50,rejetez le machisme blanc vous aurez le machisme africain.,1
51,doudoune et ugg vraiment les renois abusent #jaimelestylehivermaispaslefroid #jsuisunevraigwada,0
52,c est qui le mongol en face bourdin? @url,1
53,#cedricherrou demande aux politiques français de gérer des migrants. quid des dirigeants africains + occupés à s'en… @url,1
54,je suis coincé à berlin entre une manifestation d’extrême droite contre l’avortement une autre de gauchistes et un… @url,1
55,@user @user liebig . comme tout bon gauchiste attise le racisme anti blanc et anti français !!!!,1
56,@user @user et évidemment pas capable de m'envoyer un lien pauvre attardé random congénital. maintenant… @url,1
57,@user tu nous ramène une maladie de jérusalem?],1
58,@user la moitié des renois ici ils ont le seum contre les arabes mais c bon jtweet sur les renois 1 fois s’attaque trop à eux,1
59,@user @user @user non mais laisse le ce gros mongol il va tweeter un complot de l uefa pro catalan dans 5min,1
60,vidéo voici comment des migrants africains vivent en #france c’est pire qu’en #afrique @url,1
61,@user décidément n'importe quel attardé peut de nos jours détenir la carte professionnelle. revoyez le con… @url,0
62,@user mathilde c est normal il bien une tète intello attardé !doux baisers,1
63,@user @user @user mr simon vous ne pouvez justifier voir atténuer la violence des propos de mr zemmou… @url,0
64,Être 4 renois dans une 206 musique fond vapotes à gogo et oublier les papiers de la voiture,1
65,je suis végétarien et voici ce que rencontre avec un éleveur mongol m'a fait réaliser sur l'écologie @url,0
66,@user @user @user de plus la majorité des migrants venant en france ne cherchent pas du tout le n… @url,1
67,@user j'espère que pas eu un mongol qui essayé de prouver ça en sautant depuis son balcon,1
68,rt @user y'a une meuf dans classe elle se pleins du racisme envers les arabes mais taleur elle traiter un asiatique de ching cho,1
69,@user c'est un golden retriever une race créée par des blancs ces ching chong ne méritent ni nos chiens ni nos inventions.,1
70,ce n'est pas seulement à #chateaurouge l'avancée de l'immigration et de l'islamisation sont visibles dans nos rues… @url,1
71,dc maintenant dire que @user ou le @user sont des lobby juif et sioniste sachant qu’il se revendique tel que… @url,0
72,@user @user @user @user @user @user @user bah précise qui tu demande t'es con ou t'es attardé ?,1
73,musée mémorial des victimes du terrorisme,1
74,c'est france inter sur papier repère gauchiste,1
75,je suis trop attardé sur le bonheur des gens j'ai laisser passer l'mien ...,1
76,ce n’est pas tous les renois qui suivent son raisonnement ne l’insulte pas tu perds des hassanets pour rien @url,0
77, le hashtag #pasdevague sonne enfin le glas de l'ideologie laxiste gauchiste qui predomine depuis des annees au se @url,1
78,@user @user mdrrrr attends t'as vraiment cru qu'ils allaient pas répondre à une attardé qui dit d… @url,1
79,@user @user fascinant la capacite des gauchistes tjrs rejeter la faute sur les autres. cessez dimp… @url,1
80,@user @user @user les arabes empruntent le zéro aux indiens au ix eme siècle !!!,0
81,@user @user mais c'est une vidéo qui tourne bande de mongol mdrr,1
82,zemmour aphatie radicalité de l'un terrorisme intellectuel de l'autre ... une maladie: les idéologies une vic… @url,1
83,@user sale juif musulmans je vais salé tes morts et les manger,1
84,qui de deter aller au chinois ds la semaine la j...ai trop envie d...un noich,0
85,@user laisse tomber t’es un mongol,1
86,@user j'y peut rien si t'es attardé et ta pas compris,1
87,euthanasie avortement peine de mort #pma #gpa la société contre la vie bat son plein et le diable vous embra… @url,0
88,c'est tres classique qu'apres une periode gauchiste un redressement s'effectue d'autant plus violent que la period @url,0
89,@user c’est de la violence dont vous êtes le produit?,0
90,bon débarras ! laisse le journal lemonde pleurer adepte de l’islamisation et de l’africanisation de notre conti… @url,1
91,est-ce que ça existe des familles renois qui adopte des enfants blancs ?,1
92,@user que des renois qui sont d'accord avec son tweet ...,1
93,@user ya pas besoin d’avoir 2000 personne pour qu’il ait danger. un rageux gauchiste suffit.,1
94,@user @user @user que mongol,1
95,@user @user et puisqu'on est là dessus les chiffres soit disant arabes que nous utilisons ne sont p… @url,1
96,@user @user @user materialiste et extreme gauchiste c'est pas tres compatible si ??? t'as re... @url,1
97,qu'attendre d'un gauchiste moustachu la staline ? Ça! @url,1
98,@user les renois du havre c'est des bon barges,1
99,@user mais je suis tout fait d'accord avec vous. je ne suis pas un islamo-gauchiste et je ne nie pas l'antisem... @url,1
100,@user @user @user @user @user juste un gauchiste toujours à donner des leçons de morale,0
101,us #pittsburgh 11 morts dans l’attaque de la synagogue #treeoflife assaillant arrêté un néo nazi complotiste anti… @url,1
102,@user pareil moi c est tout le temps de la violence genre j assisté à un meurtre,1
103,@user @user putain j'ai tellement peur devant tant d'argument d'attardé,1
104,d'autres moyens sont déployés pour empêcher l'exode de migrants economiques africains et décourager leur transit pa… @url,1
105,candidate démocrate en iowa interview sur les menaces contre l’avortement en oregon États qui ont commencé à vote… @url,1
106,@user @user un gros mongol qui va porter plainte pour un compte parodique heureusement que la hon… @url,1
107,ya des renois dans tl cest mariage franchement,1
108,@user tu rigolais aussi quand charb allait acheter son pain avec une protection policière pauvre gauchiste demeuré ?,1
109,@user @user vous comprenez tout de travers. il n'appelle pas les africains à franciser leurs noms… @url,0
110,@user et je vois pas en quoi traiter de mongol serait une insulte ? espèce de russe,1
111,@user @user les frères musulmans dans tout leur délire complotiste antisémite et supprémaciste,1
112,nikomouk sale arabe toi et ton poignet tordu — azzedine fdp tout trikard ta grand mere @url,1
113,bien des migrants vivaient aussi dans l'illégalité aux États-unis @url,0
114,@user @user mairie socialope islamo-gauchiste traitre à la france pour résumer,0
115,le secours catholique ardent promoteur de l'ensauvagement et de l'islamisation de l'europe ! son catholicisme dévo… @url,1
116,@user @user vous connaissez un autre mot que extreme droite madame la gauchiste? ca fait un peu cuc... @url,1
117,l'islamisation de la france en pleine expansionle résultat de l'infiltration des musulmans ds ts les strates de la… @url,0
118,- grèce : augmentation du nombre d’enfants réfugiés et migrants… @url,1
119,dois mongol @url,1
120,les rebeus il glo à la fac grâce à la barbe,0
121,les latinos les renois @url,1
122,@user il également laissé entendre qu'islam = terrorisme. tranquillou un samedi soir sur une chaîne du se… @url,1
123,@user eh bin tu restes à oran!!! sale arabe que tu es,1
124,les tutos en français sur youtube c’est insupportable les 3/4 des vidéos c’est des mecs ils te parlent comme si t’étais un attardé,0
125,alors pourquoi cette condamnation ? la faute à une justice « gauchiste » à de mauvaises fréquentations ?! vous ête… @url,1
126,@user dirait un gros daron antillais sur la derniere,0
127,plutôt déçu du début de la s6 de house cards qui s'attarde trop sur l'héritage de francis et pas assez sur l'évo… @url,1
128,@user @user ah arrive le gauchiste ne supportant pas qu'on ne puisse avoir un avis different. bon blocage faites vous plaisir,1
129,@user @user ptdrrrrr même aps c’est pck il fait que rt dès truc et sais que la plupart des renois d… @url,1
130,@user je ne suis pas un gauchiste comme tu le dis. je ne suis jamais considere de gauche. toi tu es... @url,0
131,ce qui tue c'est que meme offset il en marre de cardi b wallah apars sa reuss personne peut la supporte cette grosse mongol,1
132,@user ah oui le tryptique immigration délinquance terrorisme. qui est conforté par le nombre d'attentats te… @url,1
133,mais ferme ta gueule les renois fake woke ptn @url,1
134,arrêtez de crier à l'invasion quand la méditerranée est devenu le cimetière de la majorité des mig… @url,1
135,@user tkt ses des mongol,1
136,@user c pas pro wallah c à cause d’eux qu’on est tous vu comme des mongol,1
137,@user @user @user ouais mais si les arabes ont perdu la et pas ailleurs c'est aussi parce que nous… @url,0
138,les chemins montagneux à 1700 m: les nouvelles voies empruntées par les migrants africains pour rejoindre l’italie… @url,1
139,tout comme l'allemand mène au nazisme quel attardé ce mec @url,1
140,quand croise des rebeus,1
141,@user mdrrrrr engage sale arabe,1
142,inviter des arabes et des noirs sur un plateau télé c’est p…,1
143,@user un vlog d'attardé à l'ancienne,1
144,les renois à rennes savent que courir,1
145,je suis en train de nettoyer chambre et vous savez sur quoi je m’attarde le plus ? le rangement de mon makeup ma… @url,1
146,@user @user @user @user ? quelle forme de violence ? je pose juste la question de savoir ce q… @url,0
147,série d’agressions avec violence : “des faits de trop mais peu nombreux” en corse @url @url,1
148,@user @user @user @user bah meilleur que tes mensonges de naïf attardé qui croit que la loi… @url,1
149,@user je déteste alain soral. c’est un raciste antisémite complotiste manipulateur,0
150,@user si vous voulez mon avis le patient mike doit canaliser tout son amour sous forme de violence...,0
151,@user @user @user le probleme c'est qu'un gauchiste profond peut rédiger un tel tweet. gauche=maladie mentale,1
152,@user @user blabla de politicard attardé cherchant le buzz,1
153,@user @user @user @user @user @user mongol,1
154,bon les renois vous êtes retourné chez h&amp;m depuis votre cinéma là ?,1
155,@user bouahahhaa il se branle sur les cosplay de sneaky cet attardé,0
156,pour en finir avec la cruelle imposture des migrants (4/4) - abbé olivie... @url via @user,1
157,non mais c'est quoi ce mongol macron il vit dans quel monde,1
158,#harcèlement sociale. piratage informatique. vandalisme auto,0
159,même histoire bi-llahi.. alala les hommes des vrais mongol pour la plus part @url,1
160,@user @user @user mdrr dirait le mien j’dois le réanimer toutes les 5 minutes ce mongol..,1
161,@user c'est un helicoptere attarde mental,1
162,@user @user jeu chui attardé ui @url,1
163,@user @user t'est matrixé ou juste attardé gros fdp?,1
164,mdrr fallou mongol un vrai saï saï regardez le deal qu’il pose à l’animatrice... @url,1
165,rilès quand il lâche 2 3 mots rebeus dans ses sons il mtue,1
166,faut vraiment être un attardé mentale pour dire le projet de post malone c’est l’album de l’année,1
167,@user @user @user @user en quoi dire sale arabe relève de la dénonciation légitime des… @url,1
168,@user c'est là qu'on voit que ce sont des réfugiés parce que dans son pays il aurait au moins une machette.,1
169,@user et le rire de ce mongol de lucas tout bourré,1
170,@user @user merde aux juifsmerde aux arabesmerdes aux blancs aux noirs.nous sommes des humains un point c est tout !,1
171,@user putain ce gars... même quand j'étais jeune et gauchiste je ne pouvais pas le voir en peinture ce fdp !,1
172,@user les rebeus tu leur files un flingue ou une grosse cylindrée ils se sentent plus pisser....,1
173,@url - dans ce genre le rap mongol vaut le détour ! @url,1
174,@user comme tout bon gauchiste qui se respecte vous préférez critiquer le fait que l’on ai parlé de ce type… @url,1
175,#grandremplacement le gvt de #madrid n'a pas l'intention d'expulser les #migrants mineurs marocains et leurs fami… @url,1
176,@user nasser kiffe les rebeus cherche pas,1
177,ras-le-bol massif de l'islamisation d… @url,1
178,@user @user il faut se poser la question : la france veut-elle encore plus de violence et d'agressions? car… @url,1
179,qué mongol ce germain il court jusqu’au champs Élysée au lieu de rester placé devant les cages,0
180,la diarrhee gauchiste en pls...n#bolsonaro @url,1
181,@user vive les rebeus @url,0
182,pensez-vous que les rebeus et renois s’aiment réellement ?,0
183,les meufs renois grosse c ultra rare jai limpression,1
184,@user je suis le copain un peu bizarre celui que t'aime bien malgré le fait qu'il soit un peu attardé,1
185,@user mais dirait les renois c’est pas des êtres humains vu comment il en parle????,1
186,@user @user 2/2 de predateurs mangent aussi par gout renseigne toi le chat est l...exemple par... @url,0
187,#europe #france grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent  @url,0
188,40 années de laxisme gauchiste !!!! @url,1
189,je déteste @user sale arabe @url,1
190,utopie gauchiste,1
191,l'attardé qui marque,1
192,t’aimes bien les rebeus ? — j’ai rien contre mdrr @url,1
193,@user @user @user @user absolument rien compris tu viens de dire que t’étais à l’école espèce d’attardé,1
194,@user @user merci pour l...insulte.n@url,1
195,mais joséphine arrive à pecho des rebeus avec sa couleur de cheveux? — mdr vous la sous-estimez beaucoup trop @url,1
196,rt @user la logique d'un gauchiste #npc #npcmeme @url,0
197,avec tout ses rebeu et ses renois en @user Éric zemmour du faire une dépression quand la @user gagné la coupe du monde.,1
198,@user @user ostie que t'es mongol,1
199,@user @user @user bz tes morts sale juif,1
200,soral dieudonné sur les juifs : c'e…,1
201,@user les sunnites autorisent meurtrespédophiliepolygamie violence contre les femmes etc.tous les pays… @url,1
202,normalement en afrique nos dirigent doivent utiliser 50% de dictature et 50% de démocratie,0
203,vu que je suis métisse quand je traine avec un groupe de renois ils disent tous que je sui…,1
204,@user @user complice ..... tu diras gauchiste c pareil,1
205,@user @user normal aucuns blancs veux des arabes cette salle race veux pas de vous aimes les… @url,1
206,@user ça dépend ou tu vas :) en sicile j'ai vu pas mal de renois et ils avaient pas l'air dégouté ;),1
207,@user @user sauf que les rebeus qui utilisent le terme c'est pour qualifier la fille de prostituée et de ma… @url,1
208,@user la vraie question est: la france veut-elle encore un peu plus de violence !?,0
209,@user ils sont aussi complotiste anti-vaccin ?,0
210,lyon trop de petits rebeus de qualité @url,1
211,@user @user @user il semblerait que tu ai ramené un parasite que dis je une maladie vénéri… @url,1
212,@user @user @user ok mongol... range ta chambre.,1
213,les arabes même quand ils sont malades c la faute du mauvais œil  @url,1
214,mieux que le beat box! le mongol à la branche enflammée #lfauit,1
215,@user @user @user j'avoue c'est un gros troll ce mongol x),1
216,@user @user des fils de putes autant que quand aime pas les noirs ou les arabes,1
217,@user @user tu é mongol,1
218,@user @user mais le renois c’est pas le pote de jaymax là ?,1
219,@user différentes idéologies ont pu employer le terrorisme au moment opportun. en revanche l'islam politique… @url,1
220,les chasseurs cette annee c'est des attardé ou quoi que des dingueries....mais bon tant que c'est pas des noirs ou… @url,1
221,@user @user couillon gauchiste et vrai cretin genre ! casse-toi !,1
222,tiens j'ai une blague de mongol pour égayer votre lundi...,1
223,@user @user mskn s'en bat les couilles de bassem il nous raconte ça vie le nombre de cas social chez les renois frère,1
224,@user @user tu plus fait pour la communauté musulmane rohyngia que tous les dirigeants arabes réunis… @url,0
225,wallah nous au cinéma un rebeu crier tous le monde répondu : oh ferme ta gueuke va te niker apres il s’est e… @url,1
226,@user @user @user @user @user ok l'attardé.,1
227,en toute franchise quel que soient votre origine keske pense vos parents des rebeus en general...,1
228,paris: un centre d'hébergements pour réfugiés ouvre dans le 16e @url via @user… @url,0
229,@user @user @user oui mais ce sont les juifs ashkénazes qui ont un qi moyen très élevé et qui ont p… @url,1
230,mon voisin du dessus il est pour le psg ce mongol il vient de faire un énorme hurlement en criant « mbappeeeeee » o… @url,1
231,des noirs au milieu des rebeus pour la technique c’est mon lyon ça @url,1
232,de châtelet à gare du nord tu croise que des renois/ tysmés en survêt + teinture blonde flm,0
233,@user @user sacrilege pas gauchiste ultra gauchiste!!! pour les 30h voire les 24h (3x8) pour le smic a... @url,1
234,@user @user @user @user @user texte idiot sans doute ecrit par un prof gauchiste de… @url,1
235,ptdrr débat d’attardé entre un panarabiste et un nationaliste marocain,1
236,@user @user j’aimerais bien savoir pourquoi « l’islamogauchiste » est votre ennemi principal et… @url,0
237,1967 - guerre des six jours manifestations dans le monde en soutien à l'État juif,1
238,regarder ces attardé ptn est pas dans la merde pour 2019... @url,0
239,@user @user @user depuis quand besoinde la tv pour etre informé ??? putain de mongol ca fait peur,1
240,kabyle et renois @url,1
241,@user @user ah putain t'es encore plus un attardé en fait,1
242,@user critique pas l’5 stp dans l’16 y’a renois qui s’font sucer,1
243,point immigration islam terrorisme arabe avec marine le pen c’est maintenant! heuuu wauquiez #lemissionpolitique,1
244,#migrants à cergy:dans la rue nus agressant sexuellement les femmes les battant quand elles refusent:ca est:le… @url,1
245,kevin il se bat avec tous les rebeus avec une moustache pr mieux froisser berka #verité,1
246,@user sim tu eh outro nivel de mongol,1
247,ils minimisent totalement le harcèlement etc même pour avoir taffer je reste carrément choquée de la manière dont… @url,1
248,@user @user @user @user tu prefere la violence libre à toi. nous préfère qu il fin… @url,0
249,Ça tombe bien le territoire recrute! moûtiers : 19 réfugiés arriveront début octobre @url,1
250,@user jpp t'es un putain de mongol tommy,1
251,@user mdsdois mongol,1
252,@user bh toi un gros mongol en quoi c drol nab????,1
253,des #migrants clandestins armés s'affrontent devant la fac d'éco-gestion à #marseille. les expulser est une urgence… @url,0
254,les daronnes renois elles parlent avec les yeux mdrr,1
255,@user au jz tu trainais avec des rebeus et des footeux ?,1
256,@user putain j'écrit comme un attardé c'est incroyable,1
257,@user avec en légende : « les renois toujours dans l’excès »,1
258,tu sauves des migrants @url,1
259,@user @user chama de mongol n satanas,1
260,@user absolute mongol,1
261,rt @user hier je parlais avec un intello-gauchiste qui m'a dit:nnfaut bien reconnaitre qu'une seule religion aujourd'hui pose,1
262,#grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent.,1
263,@user @user comme vous n'êtes pas juif vous êtes con et sale.,1
264,série d'agressions avec violence : des faits de trop mais peu nombreux en corse @url,1
265,ben alors les arabes ne donnent pas de sous à l'unrwa mais le reste du monde oui? Ça donne pas de sous ça récupèr… @url,1
266,je vais vous le refaire pour votre plaisir: toi prof gauchiste qui gagne une misere qui critique l'autorite quand @url,1
267,@user Être de gauche voir gauchiste n'est pas un crime non plus.,0
268,en 77passe dire bjr mon cousinson ami gauchiste avec qui il fait conakry en 1958memel foteh disaitpr rel @url,1
269,@user 2 mongol,1
270,@user c ca votre problrme les arabes essaye detre sympatique direct dans la violence apres ca minsulte qd jvote fn,1
271,liverpool l’islam le psg le terrorisme fuck nasser,1
272,les renois qui sont dans les délires darkskin lighskin kinkin skin foison ils font trop rire ces guignols avec leur classification la,1
273,(charente libre): l'#italie adopte une loi pour expulser plus vite les migrants : le conseil des ministres italie… @url,0
274,l'attardé de bogota @url,1
275,@user mais gros dirait que t’es un mongol t’es sorti 3 fois de chez toi pour trouver t’as l’air d’avoir… @url,1
276,petite pensée aux rebeus qui se font contrôler 8 fois par semaine sachez que benalla va acheter chaque matin son j… @url,1
277,j’suis contre l’avortement c’est tout @url,1
278,@user jvais changer mongol,1
279,c'est qui le mongol qui se lève à 4h et qui se pointe au boulot alors qu'il est en vacance? c'est moi ;),1
280,@user @user mongol,1
281,@user @user indecrottable gauchiste e.n.!,1
282,@user weeeee joyeux anniversaire sale juif,1
283,wallah wallah axel il est trop marrant ce mongol il régale,1
284,@user peut-on imposer son (4x4 qui pue | caractère pourri | imbécilité | violence | chat | incontinence | a… @url,0
285,@user je sais très bien mais je pouvais pas citer les origines de tt les renois logique,1
286,pq j’vois au states les renois il saute à l’eau avec des chaussettes et tout mdrr,0
287,@user @user @user « c’est pas un drame en soit » mais tu m’a qd même traite de « mongol » pe… @url,1
288,d’ailleursil un mec dans classe (vrai 2001 attardé) « les filles qui prennent des nudes c des putes » forc… @url,1
289,la société médiatique française est très branchée multiraciale multiculturaliste pro migrants pro immigrés dan… @url,1
290,les musiques rebeus ça remonte le moral,1
291,@user @user @user mon dieu ! ca doit etre formidable d'avoir un cerveau de gauchistes..... @url,0
292,@user @user @user un mongol supporter de foot donc un sous chien amoureux de l'islam qui bave,1
293,n'empêche sans faire l'intellectuel faut vraiment être sacrément attardé et bas mentalement pour aimer regarder ce… @url,1
294,il sauvé un être tres cher à moi de la maladie. le croyait mort. mais je sais que c’est dieu qui l’a ramené à… @url,1
295,mais qui est l’attardé qui rédigée cette loi de merde ? @url,1
296,@user c'est tout de même un sacré raccourci que de relier les rothschild à une théorie du complot antisémite… @url,1
297,confÉrence – tintin dans les pays arabes @url,1
298,@user l'endoctrinement gauchiste fonctionne plein pot sur des cliches leur pille leurs richesses le... @url,0
299,tout les jours negro c'est fridayyyyyyyy,0
300,grèce: les transferts de réfugiés et migrants vers le continent s’accélèrent @url @url,1
301,@user non je connais juste le commentaire que tu partages tout fièrement et qui prouve que t’es juste un attardé pour oser en rigoler,1
302,@user t'as vu mgl ? j'ai réuni les sœurs tiramisu les rebeus dégradés les pp mangas et les lgbt pour hagar,1
303,le t4 de prison lab permet d'appréhender un peu mieux l'organisation de cette expérience malsaine. s'attarde bea… @url,1
304,@user @user @user l'islam interdit le terrorisme de la manière la plus claire :,0
305,« kinkinkin moi je préfère qu’on trompe pas tout court » vous êtes attardé ou quoi c’est comme si jvous dit « oa… @url,1
306,@user @user grosso modo les ouïghours sont un peuple turc (ou turco-mongol) et musulman. bien s… @url,0
307,@user @user @user ouais bien sur et j met chaussure gauche au pied droit jui pas un attarde non plus fdp,1
308,@user quand fait du choc des civilisations la base de la lutte contre le terrorisme revigore l'at… @url,0
309,@user un témoin de l'empreinte des presque trois cents ans d'existence cumulées de l'empire mongol et de la horde d'or.,0
310,@user @user ps mais el acquiaissais tout ce qu'el disait el disait à la russe laisser tomber faut ps par… @url,0
311,@user @user ils ont du mal,1
312,@user gngn mongol tveu jle dise comment sans citer au moins 1 fois,1
313,cc @user @user @user @user @user @user,1
314,en écoutant cette chanson en entier se rend compte des influences arabes grâce aux sonorités utilisées en fond.… @url,0
315,@user @user le terrorisme intellectuel du lobby homosexuel à la mairie de paris en parle?,1
316,@user @user @user j'ai juste lu onfray gauchiste et j'ai arrete,1
317,qui est le plus gros attardé ?,1
318,@user @user l’islam valide le terrorisme et ne s’y oppose pas ce que fait daesh n’est absolument pas e… @url,1
319,g envie de pleurer pourquoi les darons renois sont pas comme ça ? @url,1
320,@user je vois donc être contre l'avortement c'est être contre la liberté de la femme ? cela n'a aucun rapport… @url,0
321,cette gauche qui bouffe du curé à longueur de journéequi nous abreuve d'anticléricalisme depuis des décenniesvien… @url,1
322,mdrrrr sale arabe,1
323,@user tous ces gens qui refusent de céder au terrorisme intellectuel ça doit en effrayer plus d'un.,0
324,le 28 septembre c'est la journée mondiale pour le droit à l'avortement : contre les tentatives réactionnaires de re… @url,1
325,et que dire du halal et du casher? sur le halal le gauchiste garde le silence en parlant de communauté opprimée… @url,1
326,@user @user @user @user lorsqu'ils vont te traîter de sale arabe qui fait du désordre en f… @url,1
327,@user @user att. un mongol @url,1
328,gros attardé @url,1
329,@user @user @user eh (nn mais la ct pas le mongol ),1
330,les renois et leurs flow c'est tellement une douceur pour les yeux :)),0
331,macron annonce la création d'un musée-mémorial pour les victimes du terrorisme @url via… @url,0
332,êtes vous pour ou contre l’avortement ?,0
333,@user @user les rothschild sont dans la grande finance et rothschild = juif dans l’inconscient collecti… @url,0
334,‘’ eux ils ont jamais froid ils ont peur des noirs et des arabes mais ils ont pas peur du froid ‘’ aller hop il refait matinée,1
335,« les partisans » la romance d'une dérive gauchiste | @url @url,1
336,les #migrants traversent la mer et trouvent les aides sociales…,1
337,rt @user @user @user zohra madame est une islamo gauchiste ils ne rigolent que des blancs asservis et des dhimmis,0
338,jme met en privé il casse les pieds le gros mongol qui cite,1
339,@user @user @user @user « tu doit une mongol » oui oui mon cœur.,1
340,#tpmp les vegans sons des attardé qui font de la manipulation ses une forme de secte,1
341,le jour ou m’a dis si jt arabe mdr jspr que ça ne se reproduira plus mm si les rebeus waw mais n’abusons pas… @url,1
342,pays attardé. @url,1
343,bien d'accord. jamais l'intolérance gauchiste n'a été aussi violente avec la complicité des gouvernants de la gra… @url,1
344,@user l'ua ne sert à rien elle est financé par l'occident qui lui dicte sa conduite la crise des migrants l'ua… @url,0
345,j’aime trop acheter un kebab et que tous les darons rebeus lâchent un starfoullah quand je débarque,1
346,dans l’extrait y’a lacrim il cri comme un mongol crois il le flow de 69 ptn @url,1
347,@user @user si tu considère que c'est la nature je pense que tu es contre l'avortement bien entendu ?,0
348,la gauche pro islam antisémite n'aura jamais la dignité de respecter les morts!,1
349,trump réduit encore l’accueil de réfugiés aux États-unis @url #cegepgimheu,1
350,@user il se demande s'il bien fait de se mettre avec une mante qui fait du chant mongol.,1
351,meilleure amie sort avec un enfant attarde qui aime la neige...  @url,1
352,@user @user y’a bcp de renois quand mm parmi ces folles,1
353,quand aux évêques qui bataillent contre la pma pourquoi l'avortement ou la contraception provoqueraient un gé… @url,1
354,@user tu sauras que ca s'appelle la chaine alimentaire apprend ca l'ecole,0
355,@user comme d'habitude !! pauvre petit bonhomme !!! il n'y pas d'élections en afrique ?? vous se… @url,0
356,@user @user @user plein d'animaux seront en voie d...extinction donc dit merci qui merci mussoli et aux fermier,0
357,mdrrrrr une meuf côté de moi elle est grave raciste elle dit  ouais ses potes c des renois ça m'étonne pas q… @url,1
358,les complotiste c une espèce d'humain comprenant pleins de sous espèces ya les chemtrail les anti-vax les illumi… @url,1
